agent_type,backend_model,root_cause_category,root_cause_name,net_env,scenario_topo_size,session_id,in_tokens,out_tokens,steps,tool_calls,tool_errors,time_taken,llm_judge_relevance_score,llm_judge_correctness_score,llm_judge_efficiency_score,llm_judge_clarity_score,llm_judge_final_outcome_score,llm_judge_overall_score,detection_score,localization_accuracy,localization_precision,localization_recall,localization_f1,rca_accuracy,rca_precision,rca_recall,rca_f1,agent,triple
claude-code-sade,claude-sonnet-4-6,misconfiguration,dns_port_blocked,ospf_enterprise_dhcp,m,412041052,328221,5806,1,38,0,150.11,5,5,5,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('dns_port_blocked', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,dns_port_blocked,ospf_enterprise_dhcp,l,412041558,430831,7426,1,48,0,304.54,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('dns_port_blocked', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,http_acl_block,ospf_enterprise_dhcp,s,412042355,405830,7288,1,48,0,158.22,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('http_acl_block', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,http_acl_block,ospf_enterprise_dhcp,m,412042824,312691,7275,1,52,0,156.59,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('http_acl_block', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,http_acl_block,ospf_enterprise_dhcp,l,412043329,293048,8168,1,45,0,272.06,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('http_acl_block', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,icmp_acl_block,ospf_enterprise_dhcp,s,412044052,328399,6734,1,45,0,118.71,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('icmp_acl_block', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,icmp_acl_block,ospf_enterprise_dhcp,m,412044451,380246,7065,1,45,0,136.18,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('icmp_acl_block', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,icmp_acl_block,ospf_enterprise_dhcp,l,412044943,498202,9598,1,51,0,280.12,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('icmp_acl_block', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_acl_block,ospf_enterprise_dhcp,s,412045708,198189,6346,1,44,0,86.64,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('ospf_acl_block', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_acl_block,ospf_enterprise_dhcp,m,412050027,315755,10394,1,41,0,171.99,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('ospf_acl_block', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_acl_block,ospf_enterprise_dhcp,l,412050602,561288,7934,1,50,0,241.02,5,5,4,5,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SADE (train),"('ospf_acl_block', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,dhcp_missing_subnet,ospf_enterprise_dhcp,s,412051307,304108,6625,1,37,0,113.12,5,5,5,5,4,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_missing_subnet', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,dhcp_missing_subnet,ospf_enterprise_dhcp,m,412051700,419583,7176,1,40,0,122.34,5,4,4,5,3,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_missing_subnet', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,dhcp_missing_subnet,ospf_enterprise_dhcp,l,412052146,655840,16273,1,57,0,367.76,5,4,3,5,3,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SADE (train),"('dhcp_missing_subnet', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,mac_address_conflict,ospf_enterprise_dhcp,s,412053105,536338,29314,1,59,0,481.42,3,3,2,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('mac_address_conflict', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,mac_address_conflict,ospf_enterprise_dhcp,m,412054101,536159,16486,1,63,0,306.72,4,3,3,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('mac_address_conflict', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,mac_address_conflict,ospf_enterprise_dhcp,l,412054914,578666,10148,1,60,0,306.26,4,3,2,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('mac_address_conflict', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_area_misconfiguration,ospf_enterprise_dhcp,s,412055716,470423,12093,1,55,0,220.24,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('ospf_area_misconfiguration', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_area_misconfiguration,ospf_enterprise_dhcp,m,412060253,539570,10655,1,56,0,189.02,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('ospf_area_misconfiguration', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_area_misconfiguration,ospf_enterprise_dhcp,l,412060842,599625,13241,1,59,0,378.91,4,4,3,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('ospf_area_misconfiguration', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_neighbor_missing,ospf_enterprise_dhcp,s,412061809,543766,8350,1,56,0,144.41,5,4,3,5,2,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,SADE (train),"('ospf_neighbor_missing', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_neighbor_missing,ospf_enterprise_dhcp,m,412062230,489660,9537,1,62,0,164.4,5,4,3,5,2,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,SADE (train),"('ospf_neighbor_missing', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,misconfiguration,ospf_neighbor_missing,ospf_enterprise_dhcp,l,412062759,425508,11180,1,55,0,336.88,3,4,3,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('ospf_neighbor_missing', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,network_node_error,frr_service_down,ospf_enterprise_dhcp,s,412063637,432530,9264,1,51,0,140.17,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('frr_service_down', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,network_node_error,frr_service_down,ospf_enterprise_dhcp,m,412064059,448463,11155,1,47,0,197.56,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('frr_service_down', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,network_node_error,frr_service_down,ospf_enterprise_dhcp,l,412064703,629372,13882,1,64,0,370.0,4,4,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('frr_service_down', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,arp_cache_poisoning,ospf_enterprise_dhcp,s,412065620,232740,10168,1,40,0,149.77,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('arp_cache_poisoning', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,arp_cache_poisoning,ospf_enterprise_dhcp,m,412070035,274998,6933,1,33,0,122.29,5,5,5,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('arp_cache_poisoning', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,arp_cache_poisoning,ospf_enterprise_dhcp,l,412070513,391212,11768,1,38,0,326.66,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('arp_cache_poisoning', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,dhcp_spoofed_dns,ospf_enterprise_dhcp,s,412071337,334118,6828,1,40,0,135.32,5,5,5,5,3,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_spoofed_dns', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,dhcp_spoofed_dns,ospf_enterprise_dhcp,m,412071754,379513,7294,1,38,0,124.97,5,5,4,5,3,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_spoofed_dns', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,dhcp_spoofed_dns,ospf_enterprise_dhcp,l,412072247,590104,13531,1,57,0,396.75,4,4,3,3,2,3,1.0,0.5,1.0,0.5,0.6667,0.0,0.0,0.0,0.0,SADE (train),"('dhcp_spoofed_dns', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,dhcp_spoofed_gateway,ospf_enterprise_dhcp,s,412073244,457832,8874,1,52,0,176.29,5,5,4,5,3,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_spoofed_gateway', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,dhcp_spoofed_gateway,ospf_enterprise_dhcp,m,412073746,459758,11585,1,46,0,183.65,5,4,3,5,3,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_spoofed_gateway', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,dhcp_spoofed_gateway,ospf_enterprise_dhcp,l,412074346,372301,10930,1,38,0,304.98,5,5,4,5,3,4,1.0,0.5,1.0,0.5,0.6667,1.0,1.0,1.0,1.0,SADE (train),"('dhcp_spoofed_gateway', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,web_dos_attack,ospf_enterprise_dhcp,s,412075209,492806,11034,1,52,0,226.13,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('web_dos_attack', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,web_dos_attack,ospf_enterprise_dhcp,m,412075745,445186,23711,1,60,0,451.74,4,3,2,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('web_dos_attack', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,network_under_attack,web_dos_attack,ospf_enterprise_dhcp,l,412080805,372765,7909,1,49,0,278.21,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('web_dos_attack', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,incast_traffic_network_limitation,ospf_enterprise_dhcp,s,412081545,331747,6876,1,47,0,130.99,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('incast_traffic_network_limitation', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,incast_traffic_network_limitation,ospf_enterprise_dhcp,m,412081958,343992,12906,1,45,0,234.94,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('incast_traffic_network_limitation', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,incast_traffic_network_limitation,ospf_enterprise_dhcp,l,412082646,282551,5605,1,64,0,304.08,5,5,3,5,5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('incast_traffic_network_limitation', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,link_bandwidth_throttling,ospf_enterprise_dhcp,s,412083505,368625,11067,1,49,0,173.34,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('link_bandwidth_throttling', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,link_bandwidth_throttling,ospf_enterprise_dhcp,m,412083958,294508,6286,1,35,0,124.0,5,5,5,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('link_bandwidth_throttling', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,link_bandwidth_throttling,ospf_enterprise_dhcp,l,412084454,304098,5895,1,39,0,198.96,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('link_bandwidth_throttling', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,link_high_packet_corruption,ospf_enterprise_dhcp,s,412085127,268168,4856,1,28,0,89.65,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('link_high_packet_corruption', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,link_high_packet_corruption,ospf_enterprise_dhcp,m,412085443,328749,5486,1,37,0,109.65,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('link_high_packet_corruption', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,link_high_packet_corruption,ospf_enterprise_dhcp,l,412085913,430652,7624,1,50,0,232.68,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('link_high_packet_corruption', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,dns_lookup_latency,ospf_enterprise_dhcp,s,412090602,395918,11825,1,45,0,213.82,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('dns_lookup_latency', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,dns_lookup_latency,ospf_enterprise_dhcp,m,412091125,401009,9621,1,45,0,195.47,5,5,5,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('dns_lookup_latency', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,dns_lookup_latency,ospf_enterprise_dhcp,l,412091724,393379,7682,1,48,0,259.79,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('dns_lookup_latency', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,load_balancer_overload,ospf_enterprise_dhcp,s,412092444,349090,7781,1,58,0,163.12,5,5,3,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('load_balancer_overload', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,load_balancer_overload,ospf_enterprise_dhcp,m,412092915,314123,7969,1,54,0,200.12,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('load_balancer_overload', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,load_balancer_overload,ospf_enterprise_dhcp,l,412093605,381062,8878,1,58,0,279.75,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('load_balancer_overload', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,receiver_resource_contention,ospf_enterprise_dhcp,s,412094352,553399,19428,1,60,0,362.39,5,4,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('receiver_resource_contention', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,receiver_resource_contention,ospf_enterprise_dhcp,m,412095210,467346,9841,1,56,0,196.19,5,4,3,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('receiver_resource_contention', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,receiver_resource_contention,ospf_enterprise_dhcp,l,412095830,478140,12474,1,59,0,409.8,5,4,3,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SADE (train),"('receiver_resource_contention', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,sender_application_delay,ospf_enterprise_dhcp,s,412100828,361008,9089,1,53,0,196.61,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('sender_application_delay', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,sender_application_delay,ospf_enterprise_dhcp,m,412101332,454248,18625,1,56,0,332.01,5,4,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('sender_application_delay', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,sender_application_delay,ospf_enterprise_dhcp,l,412102154,393966,6713,1,40,0,227.07,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('sender_application_delay', 'ospf_enterprise_dhcp', 'l')"
claude-code-sade,claude-sonnet-4-6,resource_contention,sender_resource_contention,ospf_enterprise_dhcp,s,412102854,314507,7779,1,51,0,134.37,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('sender_resource_contention', 'ospf_enterprise_dhcp', 's')"
claude-code-sade,claude-sonnet-4-6,resource_contention,sender_resource_contention,ospf_enterprise_dhcp,m,412103255,372368,7853,1,48,0,262.41,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('sender_resource_contention', 'ospf_enterprise_dhcp', 'm')"
claude-code-sade,claude-sonnet-4-6,resource_contention,sender_resource_contention,ospf_enterprise_dhcp,l,412114651,538465,14513,1,59,0,421.22,5,5,4,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SADE (train),"('sender_resource_contention', 'ospf_enterprise_dhcp', 'l')"
